房屋信息链接,房屋区域,房屋面积,装修,楼层,年份,房屋类型,价格,县区,室,厅
https://sy.lianjia.com/ershoufang/102107870581.html,62,75,1,0,2006,2,74.0,1,2,2
https://sy.lianjia.com/ershoufang/102107689043.html,62,82,1,0,2014,3,105.0,1,2,1
https://sy.lianjia.com/ershoufang/102107724674.html,25,73,1,0,2010,0,72.0,1,2,1
https://sy.lianjia.com/ershoufang/102107440826.html,62,82,2,2,2016,3,124.0,1,2,1
https://sy.lianjia.com/ershoufang/102108437995.html,62,84,2,2,2016,3,123.9,1,2,2
https://sy.lianjia.com/ershoufang/102107468434.html,62,75,1,0,2016,3,73.0,1,2,2
https://sy.lianjia.com/ershoufang/102105772724.html,25,73,2,2,2011,2,85.0,1,2,1
https://sy.lianjia.com/ershoufang/102104255532.html,62,85,0,1,2019,3,139.0,1,2,2
https://sy.lianjia.com/ershoufang/102104231583.html,62,88,2,2,2020,3,150.0,1,2,1
https://sy.lianjia.com/ershoufang/102105294944.html,62,89,2,2,2017,3,120.0,1,2,2
https://sy.lianjia.com/ershoufang/102106086951.html,25,71,1,0,2010,2,87.0,1,2,1
https://sy.lianjia.com/ershoufang/102103686382.html,62,84,2,2,2016,3,109.0,1,2,1
https://sy.lianjia.com/ershoufang/102106375282.html,62,87,2,2,2009,3,115.0,1,2,2
https://sy.lianjia.com/ershoufang/102107209590.html,25,76,2,2,2010,3,85.0,1,2,1
https://sy.lianjia.com/ershoufang/102106891133.html,25,70,1,0,2010,0,83.0,1,2,1
https://sy.lianjia.com/ershoufang/102106514024.html,62,82,1,2,2006,3,73.0,1,2,1
https://sy.lianjia.com/ershoufang/102106483586.html,62,82,1,1,2019,3,145.0,1,2,2
https://sy.lianjia.com/ershoufang/102107259205.html,25,73,2,0,2010,2,77.0,1,2,1
https://sy.lianjia.com/ershoufang/102106921553.html,62,80,2,2,2017,3,105.0,1,2,2
https://sy.lianjia.com/ershoufang/102107509740.html,62,75,1,0,2017,3,65.0,1,2,1
https://sy.lianjia.com/ershoufang/102107703439.html,62,82,2,2,2014,3,105.0,1,2,2
https://sy.lianjia.com/ershoufang/102107779333.html,25,73,2,1,2010,0,80.0,1,2,1
https://sy.lianjia.com/ershoufang/102107784650.html,62,74,1,2,2016,3,115.0,1,2,1
https://sy.lianjia.com/ershoufang/102106639921.html,62,87,1,1,2016,2,72.0,1,2,1
https://sy.lianjia.com/ershoufang/102107532381.html,62,84,1,2,2016,3,118.0,1,2,1
https://sy.lianjia.com/ershoufang/102105795954.html,62,89,2,2,2009,3,145.0,1,2,2
https://sy.lianjia.com/ershoufang/102108278632.html,25,74,2,1,2006,3,62.0,1,2,1
https://sy.lianjia.com/ershoufang/102108587487.html,62,85,0,1,2019,3,129.5,1,2,1
https://sy.lianjia.com/ershoufang/102108697882.html,62,83,2,2,2019,3,139.0,1,2,1
https://sy.lianjia.com/ershoufang/102107512472.html,45,86,2,2,2015,3,85.0,1,2,2
https://sy.lianjia.com/ershoufang/102107808853.html,45,79,2,2,2016,3,82.0,1,2,1
https://sy.lianjia.com/ershoufang/102105825789.html,62,72,2,1,2008,0,120.0,1,2,1
https://sy.lianjia.com/ershoufang/102106774113.html,62,75,1,1,2008,3,99.0,1,2,1
https://sy.lianjia.com/ershoufang/102106994096.html,62,87,1,1,2016,3,198.0,1,2,1
https://sy.lianjia.com/ershoufang/102106757498.html,62,75,1,0,2008,2,80.0,1,2,2
https://sy.lianjia.com/ershoufang/102107803948.html,62,72,1,2,2008,0,100.0,1,2,1
https://sy.lianjia.com/ershoufang/102107804211.html,62,83,2,0,2016,3,125.0,1,2,1
https://sy.lianjia.com/ershoufang/102108023765.html,62,88,2,2,2015,3,150.0,1,2,1
https://sy.lianjia.com/ershoufang/102108392081.html,62,89,2,1,2009,3,110.0,1,2,1
https://sy.lianjia.com/ershoufang/102106106680.html,62,75,1,0,2011,2,120.0,1,2,2
https://sy.lianjia.com/ershoufang/102105682439.html,62,81,2,1,2014,3,124.0,1,2,2
https://sy.lianjia.com/ershoufang/102107064185.html,62,82,1,0,2014,3,120.0,1,2,2
https://sy.lianjia.com/ershoufang/102104739906.html,62,83,2,2,2016,3,190.0,1,2,2
https://sy.lianjia.com/ershoufang/102108004503.html,62,79,2,2,2008,2,85.0,1,2,1
https://sy.lianjia.com/ershoufang/102108709897.html,62,89,2,2,2011,3,120.0,1,2,1
https://sy.lianjia.com/ershoufang/102107623914.html,62,88,2,2,2015,3,135.0,1,2,1
https://sy.lianjia.com/ershoufang/102107587529.html,45,87,0,0,2022,3,75.0,1,2,2
https://sy.lianjia.com/ershoufang/102108521451.html,62,84,2,2,2016,3,125.0,1,2,1
https://sy.lianjia.com/ershoufang/102108553618.html,62,76,2,0,2022,3,120.0,1,2,1
https://sy.lianjia.com/ershoufang/102104793724.html,62,72,2,0,2008,0,118.0,1,2,1
https://sy.lianjia.com/ershoufang/102105957517.html,62,90,2,2,2021,3,175.0,1,2,2
https://sy.lianjia.com/ershoufang/102108526224.html,62,86,2,0,2019,3,129.0,1,2,1
https://sy.lianjia.com/ershoufang/102106916385.html,62,85,2,1,2016,3,142.0,1,2,1
https://sy.lianjia.com/ershoufang/102105958113.html,62,83,2,1,2017,3,260.0,1,2,1
https://sy.lianjia.com/ershoufang/102105984531.html,25,71,1,1,2011,2,86.0,1,2,1
https://sy.lianjia.com/ershoufang/102108009224.html,62,80,2,2,2016,3,72.0,1,2,2
https://sy.lianjia.com/ershoufang/102107205453.html,62,72,2,0,2008,0,92.0,1,2,1
https://sy.lianjia.com/ershoufang/102107773808.html,62,73,2,1,2005,3,98.0,1,2,2
https://sy.lianjia.com/ershoufang/102107956639.html,25,86,2,2,1998,3,82.0,1,2,1
https://sy.lianjia.com/ershoufang/102108842726.html,62,87,1,2,2016,2,72.0,1,2,1
https://sy.lianjia.com/ershoufang/102108877298.html,62,73,2,2,2016,2,70.0,1,2,2
https://sy.lianjia.com/ershoufang/102108596439.html,62,74,2,2,2011,2,99.0,1,2,1
https://sy.lianjia.com/ershoufang/102108653094.html,62,74,2,1,2016,2,69.0,1,2,2
https://sy.lianjia.com/ershoufang/102108072848.html,62,88,2,0,2015,3,89.0,1,2,2
https://sy.lianjia.com/ershoufang/102108724376.html,62,90,2,2,2021,3,110.0,1,2,1
https://sy.lianjia.com/ershoufang/102108419124.html,62,82,1,0,2016,3,89.0,1,2,1
https://sy.lianjia.com/ershoufang/102107205703.html,62,86,2,1,2012,3,72.0,1,2,2
https://sy.lianjia.com/ershoufang/102106852347.html,62,89,2,2,2011,3,153.0,1,2,2
https://sy.lianjia.com/ershoufang/102104360843.html,62,82,1,2,2018,3,128.0,1,2,2
https://sy.lianjia.com/ershoufang/102107861458.html,62,89,1,2,2016,3,90.0,1,2,1
https://sy.lianjia.com/ershoufang/102108528592.html,62,84,1,1,2016,3,128.0,1,2,2
https://sy.lianjia.com/ershoufang/102108114602.html,45,82,1,0,2016,3,78.0,1,2,1
https://sy.lianjia.com/ershoufang/102107247739.html,62,88,1,0,2020,3,115.0,1,2,2
https://sy.lianjia.com/ershoufang/102108757483.html,62,73,2,1,2016,2,68.8,1,2,1
https://sy.lianjia.com/ershoufang/102108810833.html,34,78,2,0,1997,3,85.0,1,2,1
https://sy.lianjia.com/ershoufang/102106283090.html,62,88,2,0,2021,3,136.0,1,2,2
https://sy.lianjia.com/ershoufang/102106387483.html,45,79,2,0,2012,3,89.0,1,2,1
https://sy.lianjia.com/ershoufang/102108099556.html,62,86,2,0,2018,3,129.0,1,2,2
https://sy.lianjia.com/ershoufang/102107604301.html,62,85,2,2,2018,3,132.0,1,2,2
https://sy.lianjia.com/ershoufang/102108515186.html,62,84,0,2,2016,3,142.0,1,2,2
https://sy.lianjia.com/ershoufang/102105447842.html,62,87,0,0,2006,3,130.0,1,2,2
https://sy.lianjia.com/ershoufang/102106852939.html,62,87,1,0,2019,3,119.0,1,2,2
https://sy.lianjia.com/ershoufang/102108152014.html,62,84,1,0,2018,3,102.0,1,2,1
https://sy.lianjia.com/ershoufang/102108784366.html,62,82,1,0,2016,3,90.0,1,2,1
https://sy.lianjia.com/ershoufang/102106916385.html,62,85,2,1,2016,3,142.0,1,2,1
https://sy.lianjia.com/ershoufang/102108709897.html,62,89,2,2,2011,3,120.0,1,2,1
https://sy.lianjia.com/ershoufang/102104806436.html,62,89,1,2,2011,3,109.0,1,2,2
https://sy.lianjia.com/ershoufang/102107765716.html,62,88,1,2,2011,3,113.0,1,2,2
https://sy.lianjia.com/ershoufang/102105708215.html,62,85,2,2,2019,3,138.0,1,2,2
https://sy.lianjia.com/ershoufang/102108024157.html,62,83,2,0,2020,3,138.0,1,2,1
https://sy.lianjia.com/ershoufang/102108553618.html,62,76,2,0,2022,3,120.0,1,2,1
https://sy.lianjia.com/ershoufang/102106557309.html,62,76,1,0,2014,3,91.0,1,2,1
https://sy.lianjia.com/ershoufang/102105630391.html,48,83,2,1,2022,3,173.0,1,2,1
https://sy.lianjia.com/ershoufang/102108442518.html,62,73,2,2,2016,3,115.0,1,2,1
https://sy.lianjia.com/ershoufang/102107309380.html,25,73,2,2,2010,2,85.0,1,2,1
https://sy.lianjia.com/ershoufang/102108808193.html,25,78,2,2,2011,0,90.0,1,2,1
https://sy.lianjia.com/ershoufang/102108612716.html,62,82,1,1,2014,3,126.0,1,2,1
https://sy.lianjia.com/ershoufang/102108511045.html,62,79,2,2,2018,3,125.0,1,2,1
https://sy.lianjia.com/ershoufang/102108806830.html,25,71,1,0,2010,0,80.0,1,2,1
https://sy.lianjia.com/ershoufang/102108831978.html,62,81,2,1,2014,3,116.0,1,2,1
https://sy.lianjia.com/ershoufang/102108497077.html,25,73,1,1,2010,2,85.0,1,2,2
https://sy.lianjia.com/ershoufang/102107782738.html,62,89,1,1,2011,2,145.0,1,2,2
https://sy.lianjia.com/ershoufang/102108840876.html,25,73,1,0,2010,0,73.0,1,2,1
https://sy.lianjia.com/ershoufang/102105704006.html,62,87,1,2,2017,3,170.0,1,2,2
https://sy.lianjia.com/ershoufang/102105756092.html,25,72,2,0,2011,0,71.0,1,2,1
https://sy.lianjia.com/ershoufang/102105645861.html,62,85,1,0,2019,3,120.0,1,2,1
https://sy.lianjia.com/ershoufang/102107034697.html,25,70,1,1,2011,0,85.0,1,2,1
https://sy.lianjia.com/ershoufang/102108467883.html,62,84,1,2,2011,3,110.0,1,2,1
https://sy.lianjia.com/ershoufang/102108330371.html,62,88,1,1,2020,3,150.0,1,2,1
https://sy.lianjia.com/ershoufang/102108666510.html,25,70,2,0,2010,0,75.0,1,2,1
https://sy.lianjia.com/ershoufang/102108522198.html,25,86,1,1,2010,3,79.0,1,2,1
https://sy.lianjia.com/ershoufang/102108725847.html,62,89,0,1,2016,2,86.0,1,2,1
https://sy.lianjia.com/ershoufang/102108810833.html,34,78,2,0,1997,3,85.0,1,2,1
https://sy.lianjia.com/ershoufang/102108031695.html,62,82,2,2,2016,2,90.0,1,2,1
https://sy.lianjia.com/ershoufang/102107738108.html,25,83,2,2,2013,3,69.8,1,2,1
https://sy.lianjia.com/ershoufang/102102880926.html,25,86,2,0,2011,3,75.0,1,2,1
https://sy.lianjia.com/ershoufang/102107087662.html,25,81,1,0,2010,0,71.0,1,2,1
https://sy.lianjia.com/ershoufang/102104360843.html,62,82,1,2,2018,3,128.0,1,2,2
https://sy.lianjia.com/ershoufang/102107861458.html,62,89,1,2,2016,3,90.0,1,2,1
https://sy.lianjia.com/ershoufang/102108188475.html,62,83,1,2,2016,3,103.0,1,2,1
https://sy.lianjia.com/ershoufang/102107205453.html,62,72,2,0,2008,0,92.0,1,2,1
https://sy.lianjia.com/ershoufang/102108009224.html,62,80,2,2,2016,3,72.0,1,2,2
https://sy.lianjia.com/ershoufang/102107773808.html,62,73,2,1,2005,3,98.0,1,2,2
https://sy.lianjia.com/ershoufang/102108596439.html,62,74,2,2,2011,2,99.0,1,2,1
https://sy.lianjia.com/ershoufang/102108724376.html,62,90,2,2,2021,3,110.0,1,2,1
https://sy.lianjia.com/ershoufang/102108419124.html,62,82,1,0,2016,3,89.0,1,2,1
https://sy.lianjia.com/ershoufang/102107858502.html,62,86,1,1,2019,3,140.0,1,2,2
https://sy.lianjia.com/ershoufang/102108072848.html,62,88,2,0,2015,3,89.0,1,2,2
https://sy.lianjia.com/ershoufang/102104332139.html,62,80,2,0,2016,3,90.0,1,2,2
https://sy.lianjia.com/ershoufang/102105359752.html,62,87,2,2,2019,3,120.0,1,2,2
https://sy.lianjia.com/ershoufang/102106775327.html,62,79,1,1,2018,3,120.0,1,2,2
https://sy.lianjia.com/ershoufang/102108836127.html,62,82,2,1,2019,3,157.0,1,2,2
https://sy.lianjia.com/ershoufang/102108843078.html,62,84,1,2,2016,3,125.0,1,2,1
https://sy.lianjia.com/ershoufang/102104797908.html,62,75,2,1,2011,2,120.0,1,2,1
https://sy.lianjia.com/ershoufang/102106462357.html,62,83,0,0,2019,3,129.0,1,2,1
https://sy.lianjia.com/ershoufang/102107158490.html,62,81,1,2,2016,2,85.0,1,2,1
https://sy.lianjia.com/ershoufang/102108145896.html,62,86,2,2,2019,3,143.0,1,2,1
https://sy.lianjia.com/ershoufang/102107186660.html,62,89,1,1,2016,3,73.0,1,2,2
https://sy.lianjia.com/ershoufang/102108407132.html,25,73,1,0,2010,2,69.0,1,2,1
https://sy.lianjia.com/ershoufang/102108368468.html,62,84,2,1,2016,3,138.0,1,2,1
https://sy.lianjia.com/ershoufang/102104590021.html,25,73,2,1,2011,0,86.0,1,2,2
https://sy.lianjia.com/ershoufang/102105783818.html,62,78,1,1,2010,3,105.0,1,2,1
https://sy.lianjia.com/ershoufang/102106700423.html,62,73,2,1,2016,3,71.0,1,2,1
https://sy.lianjia.com/ershoufang/102104255532.html,62,85,0,1,2019,3,139.0,1,2,2
https://sy.lianjia.com/ershoufang/102106086951.html,25,71,1,0,2010,2,87.0,1,2,1
https://sy.lianjia.com/ershoufang/102108004503.html,62,79,2,2,2008,2,85.0,1,2,1
https://sy.lianjia.com/ershoufang/102107587529.html,45,87,0,0,2022,3,75.0,1,2,2
https://sy.lianjia.com/ershoufang/102106757498.html,62,75,1,0,2008,2,80.0,1,2,2
https://sy.lianjia.com/ershoufang/102108526224.html,62,86,2,0,2019,3,129.0,1,2,1
https://sy.lianjia.com/ershoufang/102106916385.html,62,85,2,1,2016,3,142.0,1,2,1
https://sy.lianjia.com/ershoufang/102108221695.html,62,82,2,0,2018,3,125.0,1,2,2
https://sy.lianjia.com/ershoufang/102108279436.html,25,73,2,1,2010,0,85.0,1,2,1
https://sy.lianjia.com/ershoufang/102108896288.html,62,81,1,0,2018,3,125.0,1,2,1
https://sy.lianjia.com/ershoufang/102107904796.html,24,70,1,1,1995,3,61.0,1,2,1
https://sy.lianjia.com/ershoufang/102108587060.html,62,74,2,0,2011,2,120.0,1,2,1
https://sy.lianjia.com/ershoufang/102108418605.html,62,85,1,0,2018,3,140.0,1,2,2
https://sy.lianjia.com/ershoufang/102108416202.html,62,88,1,0,2009,3,115.0,1,2,2
https://sy.lianjia.com/ershoufang/102108694160.html,62,71,2,0,2008,0,110.0,1,2,1
https://sy.lianjia.com/ershoufang/102105957517.html,62,90,2,2,2021,3,175.0,1,2,2
https://sy.lianjia.com/ershoufang/102105704006.html,62,87,1,2,2017,3,170.0,1,2,2
https://sy.lianjia.com/ershoufang/102105645861.html,62,85,1,0,2019,3,120.0,1,2,1
https://sy.lianjia.com/ershoufang/102107117863.html,62,78,2,0,2006,3,93.0,1,2,2
https://sy.lianjia.com/ershoufang/102107163791.html,62,70,2,1,2011,2,102.0,1,2,1
https://sy.lianjia.com/ershoufang/102104816215.html,25,75,2,1,2006,0,65.0,1,2,1
https://sy.lianjia.com/ershoufang/102106375282.html,62,87,2,2,2009,3,115.0,1,2,2
https://sy.lianjia.com/ershoufang/102107259205.html,25,73,2,0,2010,2,77.0,1,2,1
https://sy.lianjia.com/ershoufang/102107209590.html,25,76,2,2,2010,3,85.0,1,2,1
https://sy.lianjia.com/ershoufang/102105756092.html,25,72,2,0,2011,0,71.0,1,2,1
https://sy.lianjia.com/ershoufang/102104590021.html,25,73,2,1,2011,0,86.0,1,2,2
https://sy.lianjia.com/ershoufang/102106059793.html,62,88,2,1,1999,3,139.0,1,2,1
https://sy.lianjia.com/ershoufang/102106922794.html,62,87,2,2,2012,3,66.0,1,2,1
https://sy.lianjia.com/ershoufang/102107123765.html,62,89,2,0,2016,2,76.0,1,2,1
https://sy.lianjia.com/ershoufang/102107137131.html,62,86,2,0,2018,3,135.0,1,2,2
https://sy.lianjia.com/ershoufang/102108511045.html,62,79,2,2,2018,3,125.0,1,2,1
https://sy.lianjia.com/ershoufang/102108621949.html,62,84,1,1,2016,3,119.0,1,2,1
https://sy.lianjia.com/ershoufang/102108586284.html,25,70,2,1,2010,0,68.0,1,2,1
https://sy.lianjia.com/ershoufang/102108522198.html,25,86,1,1,2010,3,79.0,1,2,1
https://sy.lianjia.com/ershoufang/102108330371.html,62,88,1,1,2020,3,150.0,1,2,1
https://sy.lianjia.com/ershoufang/102108666510.html,25,70,2,0,2010,0,75.0,1,2,1
https://sy.lianjia.com/ershoufang/102108135961.html,62,85,2,1,2009,3,116.0,1,2,2
https://sy.lianjia.com/ershoufang/102108612716.html,62,82,1,1,2014,3,126.0,1,2,1
https://sy.lianjia.com/ershoufang/102108859540.html,62,87,2,1,2016,3,140.0,1,2,1
https://sy.lianjia.com/ershoufang/102108831978.html,62,81,2,1,2014,3,116.0,1,2,1
https://sy.lianjia.com/ershoufang/102108806830.html,25,71,1,0,2010,0,80.0,1,2,1
https://sy.lianjia.com/ershoufang/102108442518.html,62,73,2,2,2016,3,115.0,1,2,1
https://sy.lianjia.com/ershoufang/102108808193.html,25,78,2,2,2011,0,90.0,1,2,1
https://sy.lianjia.com/ershoufang/102107309380.html,25,73,2,2,2010,2,85.0,1,2,1
https://sy.lianjia.com/ershoufang/102108840876.html,25,73,1,0,2010,0,73.0,1,2,1
https://sy.lianjia.com/ershoufang/102107666420.html,45,81,2,1,2014,3,90.0,1,2,1
https://sy.lianjia.com/ershoufang/102108167858.html,62,84,2,1,2016,3,135.0,1,2,1
https://sy.lianjia.com/ershoufang/102108091256.html,45,82,1,2,2016,3,80.0,1,2,1
https://sy.lianjia.com/ershoufang/102106264219.html,62,84,2,2,2016,3,124.0,1,2,2
https://sy.lianjia.com/ershoufang/102108048397.html,62,81,2,1,2018,3,125.0,1,2,2
https://sy.lianjia.com/ershoufang/102106321426.html,62,73,2,2,2016,3,76.0,1,2,1
https://sy.lianjia.com/ershoufang/102106918839.html,25,71,1,0,2010,2,70.0,1,2,1
https://sy.lianjia.com/ershoufang/102107440826.html,62,82,2,2,2016,3,124.0,1,2,1
https://sy.lianjia.com/ershoufang/102107689043.html,62,82,1,0,2014,3,105.0,1,2,1
https://sy.lianjia.com/ershoufang/102107870581.html,62,75,1,0,2006,2,74.0,1,2,2
https://sy.lianjia.com/ershoufang/102107962765.html,25,70,2,1,2010,0,88.0,1,2,1
https://sy.lianjia.com/ershoufang/102105719004.html,62,74,2,1,2011,2,115.0,1,2,1
https://sy.lianjia.com/ershoufang/102108307171.html,25,78,2,0,2010,0,85.0,1,2,1
https://sy.lianjia.com/ershoufang/102108621949.html,62,84,1,1,2016,3,119.0,1,2,1
https://sy.lianjia.com/ershoufang/102108586284.html,25,70,2,1,2010,0,68.0,1,2,1
https://sy.lianjia.com/ershoufang/102107141047.html,62,88,1,0,2005,3,116.0,1,2,1
https://sy.lianjia.com/ershoufang/102107867462.html,25,78,1,1,2010,0,78.0,1,2,2
https://sy.lianjia.com/ershoufang/102106921553.html,62,80,2,2,2017,3,105.0,1,2,2
https://sy.lianjia.com/ershoufang/102107287113.html,62,81,2,1,2011,3,82.0,1,2,2
https://sy.lianjia.com/ershoufang/102107402160.html,62,89,1,2,2011,2,120.0,1,2,2
https://sy.lianjia.com/ershoufang/102107077660.html,62,80,1,0,2012,3,70.0,1,2,1
https://sy.lianjia.com/ershoufang/102107966892.html,25,71,2,1,2010,3,80.0,1,2,1
https://sy.lianjia.com/ershoufang/102107857680.html,62,74,2,1,2016,3,108.0,1,2,1
https://sy.lianjia.com/ershoufang/102108859540.html,62,87,2,1,2016,3,140.0,1,2,1
https://sy.lianjia.com/ershoufang/102108442518.html,62,73,2,2,2016,3,115.0,1,2,1
https://sy.lianjia.com/ershoufang/102108806830.html,25,71,1,0,2010,0,80.0,1,2,1
https://sy.lianjia.com/ershoufang/102108612716.html,62,82,1,1,2014,3,126.0,1,2,1
https://sy.lianjia.com/ershoufang/102106922794.html,62,87,2,2,2012,3,66.0,1,2,1
https://sy.lianjia.com/ershoufang/102107123765.html,62,89,2,0,2016,2,76.0,1,2,1
https://sy.lianjia.com/ershoufang/102107137131.html,62,86,2,0,2018,3,135.0,1,2,2
https://sy.lianjia.com/ershoufang/102102075699.html,25,71,2,1,2011,3,88.0,1,2,1
https://sy.lianjia.com/ershoufang/102105828421.html,25,76,1,1,2010,3,81.0,1,2,1
https://sy.lianjia.com/ershoufang/102107163791.html,62,70,2,1,2011,2,102.0,1,2,1
https://sy.lianjia.com/ershoufang/102108328992.html,25,70,1,2,2010,3,78.0,1,2,1
https://sy.lianjia.com/ershoufang/102108347410.html,62,83,1,1,2017,3,148.0,1,2,1
https://sy.lianjia.com/ershoufang/102108487874.html,62,88,2,1,2017,3,88.7,1,2,2
https://sy.lianjia.com/ershoufang/102107702437.html,62,88,2,2,2005,3,82.8,1,2,2
https://sy.lianjia.com/ershoufang/102107309643.html,62,73,2,2,2016,3,80.0,1,2,1
https://sy.lianjia.com/ershoufang/102106581858.html,62,88,0,1,2006,3,68.0,1,2,1
https://sy.lianjia.com/ershoufang/102106697536.html,62,83,1,0,2006,2,65.0,1,2,2
https://sy.lianjia.com/ershoufang/102106976935.html,62,72,1,1,2017,3,71.0,1,2,1
https://sy.lianjia.com/ershoufang/102108826359.html,62,87,1,0,2006,3,110.0,1,2,2
https://sy.lianjia.com/ershoufang/102102226597.html,62,88,0,0,2005,3,80.0,1,2,2
https://sy.lianjia.com/ershoufang/102107975457.html,62,82,2,0,2014,3,99.0,1,2,1
https://sy.lianjia.com/ershoufang/102107010048.html,62,81,1,0,2018,3,154.0,1,2,1
https://sy.lianjia.com/ershoufang/102108895822.html,2,81,1,1,2000,3,65.0,1,2,1
https://sy.lianjia.com/ershoufang/102108019261.html,62,88,2,2,2021,3,146.0,1,2,2
https://sy.lianjia.com/ershoufang/102106505980.html,62,86,1,2,2019,3,130.0,1,2,2
https://sy.lianjia.com/ershoufang/102108343906.html,62,86,1,2,2019,3,134.0,1,2,2
https://sy.lianjia.com/ershoufang/102105592475.html,25,83,2,2,2011,2,90.0,1,2,1
https://sy.lianjia.com/ershoufang/102105670518.html,34,89,2,2,1998,3,80.0,1,2,1
https://sy.lianjia.com/ershoufang/102107783848.html,62,70,2,2,2011,2,76.0,1,2,1
https://sy.lianjia.com/ershoufang/102108284192.html,62,86,2,0,2012,3,62.5,1,2,1
https://sy.lianjia.com/ershoufang/102107412051.html,62,87,2,0,2012,3,80.0,1,2,1
https://sy.lianjia.com/ershoufang/102107256360.html,25,70,2,1,2010,3,83.5,1,2,1
https://sy.lianjia.com/ershoufang/102108587487.html,62,85,0,1,2019,3,129.5,1,2,1
https://sy.lianjia.com/ershoufang/102108407132.html,25,73,1,0,2010,2,69.0,1,2,1
https://sy.lianjia.com/ershoufang/102108368468.html,62,84,2,1,2016,3,138.0,1,2,1
https://sy.lianjia.com/ershoufang/102107872799.html,62,89,2,2,2009,3,129.0,1,2,2
https://sy.lianjia.com/ershoufang/102107987782.html,62,73,1,2,2016,2,72.0,1,2,2
https://sy.lianjia.com/ershoufang/102108279436.html,25,73,2,1,2010,0,85.0,1,2,1
https://sy.lianjia.com/ershoufang/102108221695.html,62,82,2,0,2018,3,125.0,1,2,2
https://sy.lianjia.com/ershoufang/102108418605.html,62,85,1,0,2018,3,140.0,1,2,2
https://sy.lianjia.com/ershoufang/102106059793.html,62,88,2,1,1999,3,139.0,1,2,1
https://sy.lianjia.com/ershoufang/102108507704.html,62,83,2,1,2016,3,125.0,1,2,1
https://sy.lianjia.com/ershoufang/102102075699.html,25,71,2,1,2011,3,88.0,1,2,1
https://sy.lianjia.com/ershoufang/102107087403.html,62,85,2,1,2014,3,124.0,1,2,1
https://sy.lianjia.com/ershoufang/102107412051.html,62,87,2,0,2012,3,80.0,1,2,1
https://sy.lianjia.com/ershoufang/102107256360.html,25,70,2,1,2010,3,83.5,1,2,1
https://sy.lianjia.com/ershoufang/102107137131.html,62,86,2,0,2018,3,135.0,1,2,2
https://sy.lianjia.com/ershoufang/102106600415.html,62,85,2,0,2019,3,135.0,1,2,2
https://sy.lianjia.com/ershoufang/102106845676.html,62,79,2,2,2017,2,64.0,1,2,1
https://sy.lianjia.com/ershoufang/102107408406.html,62,79,1,1,2016,3,70.0,1,2,1
https://sy.lianjia.com/ershoufang/102107511272.html,62,78,1,0,2016,2,62.0,1,2,2
https://sy.lianjia.com/ershoufang/102107062165.html,62,80,2,2,2017,3,125.0,1,2,2
https://sy.lianjia.com/ershoufang/102107232726.html,25,71,1,1,2010,0,90.0,1,2,1
https://sy.lianjia.com/ershoufang/102106238148.html,62,87,2,0,2015,3,131.0,1,2,1
https://sy.lianjia.com/ershoufang/102105828421.html,25,76,1,1,2010,3,81.0,1,2,1
https://sy.lianjia.com/ershoufang/102106263326.html,62,71,2,2,2005,3,74.0,1,2,2
https://sy.lianjia.com/ershoufang/102105783115.html,62,85,2,1,2017,3,130.0,1,2,2
https://sy.lianjia.com/ershoufang/102105306355.html,62,75,1,1,2006,3,75.0,1,2,2
https://sy.lianjia.com/ershoufang/102107799728.html,48,78,1,1,2015,3,95.0,1,2,1
https://sy.lianjia.com/ershoufang/102107777512.html,25,76,2,0,2010,3,90.0,1,2,1
https://sy.lianjia.com/ershoufang/102107694889.html,62,84,1,1,2016,3,134.0,1,2,2
https://sy.lianjia.com/ershoufang/102108467883.html,62,84,1,2,2011,3,110.0,1,2,1
https://sy.lianjia.com/ershoufang/102107309380.html,25,73,2,2,2010,2,85.0,1,2,1
https://sy.lianjia.com/ershoufang/102108840876.html,25,73,1,0,2010,0,73.0,1,2,1
https://sy.lianjia.com/ershoufang/102107824022.html,25,71,2,0,2010,0,81.0,1,2,1
https://sy.lianjia.com/ershoufang/102108586284.html,25,70,2,1,2010,0,68.0,1,2,1
https://sy.lianjia.com/ershoufang/102108330371.html,62,88,1,1,2020,3,150.0,1,2,1
https://sy.lianjia.com/ershoufang/102107010048.html,62,81,1,0,2018,3,154.0,1,2,1
https://sy.lianjia.com/ershoufang/102108895822.html,2,81,1,1,2000,3,65.0,1,2,1
https://sy.lianjia.com/ershoufang/102107034670.html,62,82,2,1,2008,3,78.0,1,2,1
https://sy.lianjia.com/ershoufang/102102226597.html,62,88,0,0,2005,3,80.0,1,2,2
https://sy.lianjia.com/ershoufang/102106505980.html,62,86,1,2,2019,3,130.0,1,2,2
https://sy.lianjia.com/ershoufang/102108343906.html,62,86,1,2,2019,3,134.0,1,2,2
https://sy.lianjia.com/ershoufang/102108019261.html,62,88,2,2,2021,3,146.0,1,2,2
https://sy.lianjia.com/ershoufang/102105592475.html,25,83,2,2,2011,2,90.0,1,2,1
https://sy.lianjia.com/ershoufang/102105670518.html,34,89,2,2,1998,3,80.0,1,2,1
https://sy.lianjia.com/ershoufang/102106656149.html,62,76,2,2,2021,3,139.0,1,2,2
https://sy.lianjia.com/ershoufang/102107783848.html,62,70,2,2,2011,2,76.0,1,2,1
https://sy.lianjia.com/ershoufang/102105198982.html,62,83,0,1,2016,3,115.0,1,2,1
